T,TM,Tm,H,PP,VV,V,VM,PM10
26.6,30.4,17,65,0,3.4,8.7,20.6,39.87
26.6,30.4,17,65,0,3.4,8.7,20.6,34.64
26.7,30.2,21.4,63,0,4.2,11.1,20.6,33.77
26.7,30.2,21.4,63,0,4.2,11.1,20.6,42.66
25.8,29,20.4,59,0,3.7,12.4,24.1,55.6
25.8,29,20.4,59,0,3.7,12.4,24.1,52.48
25.7,29,17.6,57,0,3.7,9.8,24.1,60.85
25.7,29,17.6,57,0,3.7,9.8,24.1,54.67
25.9,29.4,19.2,67,0,3.7,10.2,24.1,49.13
25.9,29.4,19.2,67,0,3.7,10.2,24.1,57.84
25.1,29,17.4,47,0,3.9,12.8,24.1,51.68
25.1,29,17.4,47,0,3.9,12.8,24.1,53.52
25.8,31.5,16.6,45,0,3.5,7.4,18.3,56.14
25.8,31.5,16.6,45,0,3.5,7.4,18.3,62.36
29.3,36,17.4,33,0,3.4,9.3,25.9,109.67
29.3,36,17.4,33,0,3.4,9.3,25.9,110.21
28.4,33,21,51,0,4.8,8.5,22.2,74.82
28.4,33,21,51,0,4.8,8.5,22.2,65.41
27.2,31.6,22.5,65,0,4.3,12,25.9,48.48
27.2,31.6,22.5,65,0,4.3,12,25.9,43.01
26.9,30.4,20.2,68,0,4.2,12.4,22.2,43.77
26.9,30.4,20.2,68,0,4.2,12.4,22.2,52.48
29.5,32.2,26,69,0,3.5,8.9,24.1,44.41
29.5,32.2,26,69,0,3.5,8.9,24.1,53.97
29.6,34,25,70,0,3.5,9.4,24.1,60.01
29.6,34,25,70,0,3.5,9.4,24.1,49.07
29.4,35.2,25.1,64,0,4,11.1,25.9,46.97
29.4,35.2,25.1,64,0,4,11.1,25.9,30.7
28.8,33,23.2,62,0,4.5,10.6,24.1,42.19
28.8,33,23.2,62,0,4.5,10.6,24.1,41.07
29.2,33.2,22.1,63,0,4,10.6,20.6,44.22
29.2,33.2,22.1,63,0,4,10.6,20.6,46.59
30.1,34.4,24,61,0,4,11.1,20.6,19.05
30.1,34.4,24,61,0,4,11.1,20.6,47.52
30.1,34,24,63,0,4.2,10.9,25.9,33.01
30.1,34,24,63,0,4.2,10.9,25.9,30.27
28.3,31.4,23.2,75,0,4.2,10.2,24.1,35.86
28.3,31.4,23.2,75,0,4.2,10.2,24.1,25.63
28.2,31.8,22.6,71,0,3.9,9.6,22.2,28.08
28.2,31.8,22.6,71,0,3.9,9.6,22.2,34.98
28.7,32.2,22.6,71,0,4.2,10.6,29.4,28.18
28.7,32.2,22.6,71,0,4.2,10.6,29.4,31.78
30,33.8,25.2,76,0,4,10.9,22.2,27.75
30,33.8,25.2,76,0,4,10.9,22.2,25.02
31.1,35,25.6,68,0,3.5,10.2,24.1,27.54
31.1,35,25.6,68,0,3.5,10.2,24.1,22.68
30.7,34,25.4,71,0,4,10.9,22.2,21.38
30.7,34,25.4,71,0,4,10.9,22.2,26.97
31.6,35,27,69,0,4.3,11.5,29.4,54.73
31.6,35,27,69,0,4.3,11.5,29.4,52.15
33.1,37.2,26.4,46,0,4.2,9.1,22.2,41
33.1,37.2,26.4,46,0,4.2,9.1,22.2,47.23
30.6,34.2,25.2,67,0,4.8,10.7,24.1,32.9
30.6,34.2,25.2,67,0,4.8,10.7,24.1,30.22
30.4,34,25.7,67,0,4.3,10,25.9,43.79
30.4,34,25.7,67,0,4.3,10,25.9,47.1
30.1,33,24.4,69,0,4.8,11.5,27.8,63.72
30.1,33,24.4,69,0,4.8,11.5,27.8,44.84
30.2,33.6,25.8,69,0,4.5,11.1,27.8,27.51
30.2,33.6,25.8,69,0,4.5,11.1,27.8,13.87
30.7,33.6,27.8,72,0,4.5,12.4,24.1,11.28
19.8,25.2,14,74,0,1.8,7.4,18.3,11.28
19.8,25.2,14,74,0,1.8,7.4,18.3,11.28
19.8,22.5,16.6,86,5.08,1.6,8,14.8,11.28
19.8,22.5,16.6,86,5.08,1.6,8,14.8,11.28
19.1,20,18.5,95,0,1.1,4.6,11.1,11.28
19.1,20,18.5,95,0,1.1,4.6,11.1,11.28
15.2,20.8,10,82,0,1.3,3,9.4,11.28
15.2,20.8,10,82,0,1.3,3,9.4,11.28
15.7,21,10,84,0,1.3,5.6,11.1,11.28
15.7,21,10,84,0,1.3,5.6,11.1,11.28
14.9,18.7,13,84,0,1.3,10,14.8,11.28
14.9,18.7,13,84,0,1.3,10,14.8,11.28
11.4,17.1,8,92,0,0.6,4.6,11.1,11.28
11.4,17.1,8,92,0,0.6,4.6,11.1,11.28
13.4,20.4,8,85,0,1.3,3,9.4,11.28
13.4,20.4,8,85,0,1.3,3,9.4,11.28
15.9,23.7,10,85,0,1.1,3.5,7.6,11.28
15.9,23.7,10,85,0,1.1,3.5,7.6,11.28
12.6,17,8.5,80,0,1.6,8.9,11.1,11.28
12.6,17,8.5,80,0,1.6,8.9,11.1,11.28
10.8,16.9,6,85,0,1.3,4.1,9.4,11.28
10.8,16.9,6,85,0,1.3,4.1,9.4,11.28
12.7,22.5,5.6,79,0,1.3,0.2,3.5,11.28
12.7,22.5,5.6,79,0,1.3,0.2,3.5,11.28
16.5,22.4,11.5,83,0,1.4,4.6,7.6,11.28
16.5,22.4,11.5,83,0,1.4,4.6,7.6,11.28
15.3,20.3,13,86,0,1.1,4.4,11.1,11.28
15.3,20.3,13,86,0,1.1,4.4,11.1,11.28
16.8,22,11.4,82,0,1.9,5.9,11.1,11.28
16.8,22,11.4,82,0,1.9,5.9,11.1,11.28
15.1,22.3,8.8,68,0,2.7,5.2,11.1,11.28
15.1,22.3,8.8,68,0,2.7,5.2,11.1,11.28
15.9,23.1,8.8,72,0,2.3,3.3,9.4,11.28
15.9,23.1,8.8,72,0,2.3,3.3,9.4,11.28
17.6,25.5,10.2,63,0,2.3,2.2,5.4,11.28
17.6,25.5,10.2,63,0,2.3,2.2,5.4,11.28
19.6,27.9,10,62,0,2.9,2.6,7.6,11.28
19.6,27.9,10,62,0,2.9,2.6,7.6,11.28
19.1,24.4,10.4,67,0,3.2,8.5,14.8,11.28
19.1,24.4,10.4,67,0,3.2,8.5,14.8,11.28
18.6,24.8,11.9,73,0,1.9,6.7,14.8,11.28
18.6,24.8,11.9,73,0,1.9,6.7,14.8,11.28
20.3,25.6,14.4,68,0,3.2,8,14.8,11.28
20.3,25.6,14.4,68,0,3.2,8,14.8,11.28
19.2,25.4,12,66,0,3.5,7.8,14.8,11.28
19.2,25.4,12,66,0,3.5,7.8,14.8,11.28
19.7,26,12,61,0,3.2,4.4,9.4,11.28
19.7,26,12,61,0,3.2,4.4,9.4,11.28
20.8,26.6,12,65,0,2.3,12.6,18.3,11.28
20.8,26.6,12,65,0,2.3,12.6,18.3,11.28
23.2,28.9,18,69,0,3.1,3.1,9.4,11.28
23.2,28.9,18,69,0,3.1,3.1,9.4,11.28
22.2,29.5,17,78,0,1.8,2.6,7.6,11.28
22.2,29.5,17,78,0,1.8,2.6,7.6,11.28
23.1,29.9,17.6,75,0,2.4,5,11.1,11.28
23.1,29.9,17.6,75,0,2.4,5,11.1,11.28
24.1,30.5,18,75,0,1.8,2.8,9.4,11.28
24.1,30.5,18,75,0,1.8,2.8,9.4,11.28
24.9,31.2,19.1,67,0,1.9,10.7,22.2,11.28
24.9,31.2,19.1,67,0,1.9,10.7,22.2,11.28
25.3,32,17.8,61,0,3.5,5.2,9.4,11.28
25.3,32,17.8,61,0,3.5,5.2,9.4,11.28
23,26.3,18,78,0.255,1.8,8.5,13,11.28
23,26.3,18,78,0.255,1.8,8.5,13,11.28
19.5,21,17,85,1.02,2.3,8.3,22.2,11.28
19.5,21,17,85,1.02,2.3,8.3,22.2,11.28
23.2,27.4,17,72,0,3.5,6.1,18.3,11.28
23.2,27.4,17,72,0,3.5,6.1,18.3,11.28
23.1,30.4,15,54,0,3.4,8.3,14.8,11.28
23.1,30.4,15,54,0,3.4,8.3,14.8,11.28
23.9,31.4,16,56,0,3.5,4.6,11.1,11.28
23.9,31.4,16,56,0,3.5,4.6,11.1,11.28
24.2,31.6,16.8,59,0,3.5,3.3,7.6,11.28
24.2,31.6,16.8,59,0,3.5,3.3,7.6,11.28
25.4,32.4,15.3,52,0,4,9.8,18.3,11.28
25.4,32.4,15.3,52,0,4,9.8,18.3,11.28
25.5,32.5,19,59,0,3.7,10,18.3,11.28
25.5,32.5,19,59,0,3.7,10,18.3,11.28
22.2,28.5,17.7,74,0,2.6,9.3,20.6,11.28
22.2,28.5,17.7,74,0,2.6,9.3,20.6,11.28
23.8,30.4,15.7,55,0,4,10.2,18.3,11.28
23.8,30.4,15.7,55,0,4,10.2,18.3,11.28
25.4,32,15.5,59,0,4,6.1,13,11.28
25.4,32,15.5,59,0,4,6.1,13,11.28
26.1,33,15.3,49,0,4.2,6.3,14.8,11.28
26.1,33,15.3,49,0,4.2,6.3,14.8,11.28
30.1,37.4,20.4,46,0,3.7,5,14.8,11.28
30.1,37.4,20.4,46,0,3.7,5,14.8,11.28
31.3,37.6,23,51,0,3.7,7.8,14.8,11.28
31.3,37.6,23,51,0,3.7,7.8,14.8,11.28
29.5,34,23.8,63,0,2.4,13.1,22.2,11.28
29.5,34,23.8,63,0,2.4,13.1,22.2,11.28
26.2,31.1,18.4,69,0,3.7,3.1,7.6,11.28
26.2,31.1,18.4,69,0,3.7,3.1,7.6,11.28
30.6,34.5,21.4,48,0,4,10.2,81.7,11.28
30.6,34.5,21.4,48,0,4,10.2,81.7,11.28
29.7,37,20.5,45,0,4,9.6,25.9,11.28
29.7,37,20.5,45,0,4,9.6,25.9,11.28
29.9,37.1,21.5,49,0,3.2,6.9,14.8,11.28
29.9,37.1,21.5,49,0,3.2,6.9,14.8,11.28
28.6,35,21,56,0,3.7,5.4,14.8,11.28
28.6,35,21,56,0,3.7,5.4,14.8,11.28
29.3,36.4,21.2,43,0,4,7.4,14.8,11.28
29.3,36.4,21.2,43,0,4,7.4,14.8,11.28
29.9,36.6,20.8,34,0,4.2,13,25.9,11.28
29.9,36.6,20.8,34,0,4.2,13,25.9,11.28
27.3,32,20.8,57,0,3.4,13,18.3,11.28
27.3,32,20.8,57,0,3.4,13,18.3,11.28
27.8,33.4,21.2,59,0.51,3.4,5.2,14.8,11.28
27.8,33.4,21.2,59,0.51,3.4,5.2,14.8,11.28
27.8,33,21,61,0,2.9,5.9,24.1,11.28
27.8,33,21,61,0,2.9,5.9,24.1,11.28
28.5,34.2,22,63,0,4,15.9,22.2,11.28
28.5,34.2,22,63,0,4,15.9,22.2,11.28
29.9,34.9,23,65,0,3.7,10.9,20.6,11.28
29.9,34.9,23,65,0,3.7,10.9,20.6,11.28
32.1,39,25.5,56,0,3.2,6.7,11.1,11.28
32.1,39,25.5,56,0,3.2,6.7,11.1,11.28
24.4,27.8,20.8,71,1.02,3.1,13.5,18.3,11.28
24.4,27.8,20.8,71,1.02,3.1,13.5,18.3,11.28
28.8,32.4,21.4,57,0,4.2,15,22.2,11.28
28.8,32.4,21.4,57,0,4.2,15,22.2,11.28
29.5,34,23,58,0,4,14.4,25.9,11.28
29.5,34,23,58,0,4,14.4,25.9,11.28
31.1,36,25.2,64,0,3.7,14.8,25.9,11.28
31.1,36,25.2,64,0,3.7,14.8,25.9,11.28
32.3,38.1,25.9,60,0,3.4,8.7,14.8,11.28
32.3,38.1,25.9,60,0,3.4,8.7,14.8,11.28
32.6,39.9,25,49,0,3.5,5.2,14.8,11.28
32.6,39.9,25,49,0,3.5,5.2,14.8,11.28
32.9,37.1,26.6,59,0,3.2,11.9,18.3,11.28
32.9,37.1,26.6,59,0,3.2,11.9,18.3,11.28
31.3,35,26,60,0,3.5,15.7,22.2,11.28
31.3,35,26,60,0,3.5,15.7,22.2,11.28
32.4,37,26.3,57,0,4.2,14.1,18.3,11.28
32.4,37,26.3,57,0,4.2,14.1,18.3,11.28
32.8,39.5,25.5,55,0,4.3,8.3,14.8,11.28
32.8,39.5,25.5,55,0,4.3,8.3,14.8,11.28
34.8,41,26.8,47,0,3.4,8.5,14.8,11.28
34.8,41,26.8,47,0,3.4,8.5,14.8,11.28
33.2,38,28,49,0,3.5,10.9,18.3,11.28
33.2,38,28,49,0,3.5,10.9,18.3,11.28
32.6,36.7,26.3,62,0,3.9,14.3,18.3,11.28
32.6,36.7,26.3,62,0,3.9,14.3,18.3,11.28
32.3,39.2,25.5,55,0,3.5,8.5,14.8,11.28
32.3,39.2,25.5,55,0,3.5,8.5,14.8,11.28
35.7,42.6,26.5,42,0,4.7,9.4,22.2,11.28
35.7,42.6,26.5,42,0,4.7,9.4,22.2,11.28
33.4,38.4,25.6,61,0,4.7,14.4,29.4,11.28
33.4,38.4,25.6,61,0,4.7,14.4,29.4,11.28
33.8,39,26.7,56,0,4.2,18,22.2,11.28
33.8,39,26.7,56,0,4.2,18,22.2,11.28
33.1,38.5,25.6,52,0,4,16.1,22.2,11.28
33.1,38.5,25.6,52,0,4,16.1,22.2,11.28
35.4,42.4,26.6,52,0,4.2,10.6,14.8,11.28
35.4,42.4,26.6,52,0,4.2,10.6,14.8,11.28
33,41.1,27,63,9.91,3.2,10,27.8,11.28
33,41.1,27,63,9.91,3.2,10,27.8,11.28
34,39.5,26.5,49,0,4.3,6.9,11.1,11.28
34,39.5,26.5,49,0,4.3,6.9,11.1,11.28
35.7,40.6,27.6,48,0,4.2,9.6,18.3,11.28
35.7,40.6,27.6,48,0,4.2,9.6,18.3,11.28
37.3,44.4,27.9,33,0,4.2,8.5,18.3,11.28
37.3,44.4,27.9,33,0,4.2,8.5,18.3,11.28
38.1,44.7,28.5,32,0,4.8,9.4,18.3,11.28
38.1,44.7,28.5,32,0,4.8,9.4,18.3,11.28
36.7,43.5,29,51,0,3.7,9.8,14.8,11.28
36.7,43.5,29,51,0,3.7,9.8,14.8,11.28
29.8,33.3,25.1,78,0,3.2,6.3,14.8,11.28
29.8,33.3,25.1,78,0,3.2,6.3,14.8,11.28
32.1,36.1,26.9,64,0,3.7,10.4,18.3,11.28
32.1,36.1,26.9,64,0,3.7,10.4,18.3,11.28
33.5,37.9,26,57,0,3.9,10.9,18.3,11.28
33.5,37.9,26,57,0,3.9,10.9,18.3,11.28
34.7,38.5,29.9,54,0,3.9,15.2,22.2,11.28
34.7,38.5,29.9,54,0,3.9,15.2,22.2,11.28
35.2,39.4,29.3,49,0,4.3,17.8,25.9,11.28
35.2,39.4,29.3,49,0,4.3,17.8,25.9,11.28
33.4,37.4,28,56,0,3.9,20.9,25.9,11.28
33.4,37.4,28,56,0,3.9,20.9,25.9,11.28
30.3,34,24.8,74,2.03,3.5,7.6,11.1,11.28
30.3,34,24.8,74,2.03,3.5,7.6,11.1,11.28
30,33.1,26,72,1.02,3.4,10.9,18.3,11.28
30,33.1,26,72,1.02,3.4,10.9,18.3,11.28
27.5,28.5,26.1,92,1.02,1.9,6.9,11.1,11.28
27.5,28.5,26.1,92,1.02,1.9,6.9,11.1,11.28
30.2,35.3,26.1,78,1.02,2.9,5.4,14.8,11.28
30.2,35.3,26.1,78,1.02,2.9,5.4,14.8,11.28
31.1,36.5,26.7,75,3.05,3.1,6.1,14.8,11.28
31.1,36.5,26.7,75,3.05,3.1,6.1,14.8,11.28
30.3,35.7,25.5,81,0,3.1,4.8,11.1,11.28
30.3,35.7,25.5,81,0,3.1,4.8,11.1,11.28
28.2,32.8,25.5,86,35.05,2.7,10.4,14.8,11.28
28.2,32.8,25.5,86,35.05,2.7,10.4,14.8,11.28
29.8,34,25.9,83,1.02,2.9,11.3,14.8,11.28
29.8,34,25.9,83,1.02,2.9,11.3,14.8,11.28
31.2,35,26,74,0,3.9,14.1,22.2,11.28
31.2,35,26,74,0,3.9,14.1,22.2,11.28
32.2,36.2,27.5,72,0,3.7,6.9,11.1,11.28
32.2,36.2,27.5,72,0,3.7,6.9,11.1,11.28
32.9,36.1,28,72,0,4,8.1,14.8,11.28
32.9,36.1,28,72,0,4,8.1,14.8,11.28
28,30,24,92,5.08,2.1,8.3,14.8,11.28
28,30,24,92,5.08,2.1,8.3,14.8,11.28
31.9,35,27,68,0,3.9,12.6,18.3,11.28
31.9,35,27,68,0,3.9,12.6,18.3,11.28
30.1,32.9,26.9,76,0,4.2,18.5,27.8,11.28
30.1,32.9,26.9,76,0,4.2,18.5,27.8,11.28
31.2,35,26,70,0,4,20.2,29.4,11.28
31.2,35,26,70,0,4,20.2,29.4,11.28
29.4,33.5,26.3,83,2.03,2.4,6.5,11.1,11.28
29.4,33.5,26.3,83,2.03,2.4,6.5,11.1,11.28
32.5,36.1,25.5,69,2.03,4.3,7.8,29.4,11.28
32.5,36.1,25.5,69,2.03,4.3,7.8,29.4,11.28
31.4,36,27.3,75,0,3.9,8,22.2,11.28
31.4,36,27.3,75,0,3.9,8,22.2,11.28
28.8,34,25,82,0,3.1,9.1,18.3,11.28
28.8,34,25,82,0,3.1,9.1,18.3,11.28
28.3,31,24.5,83,5.08,3.9,10.2,18.3,11.28
28.3,31,24.5,83,5.08,3.9,10.2,18.3,11.28
28.8,32,25.2,79,1.02,3.7,12.4,18.3,11.28
28.8,32,25.2,79,1.02,3.7,12.4,18.3,11.28
30,33,25.6,74,0.51,3.7,17.4,22.2,11.28
30,33,25.6,74,0.51,3.7,17.4,22.2,11.28
31,35,26.2,75,3.05,3.7,7.4,13,11.28
31,35,26.2,75,3.05,3.7,7.4,13,11.28
30,34.5,26.5,81,0.25,2.3,5.2,18.3,11.28
30,34.5,26.5,81,0.25,2.3,5.2,18.3,11.28
31.9,36,26.8,75,0,2.7,3.1,7.6,11.28
31.9,36,26.8,75,0,2.7,3.1,7.6,11.28
31.7,35.5,27,73,0,3.7,10.7,18.3,11.28
31.7,35.5,27,73,0,3.7,10.7,18.3,11.28
31.9,35.5,27.5,73,0,3.9,12.6,22.2,11.28
31.9,35.5,27.5,73,0,3.9,12.6,22.2,11.28
30.3,34.8,27,81,20.07,3.1,9.6,18.3,11.28
30.3,34.8,27,81,20.07,3.1,9.6,18.3,11.28
26.9,28.2,24.6,94,20.07,1.9,8.5,14.8,11.28
26.9,28.2,24.6,94,20.07,1.9,8.5,14.8,11.28
29.5,33,25.1,86,11.94,3.2,8.9,18.3,11.28
29.5,33,25.1,86,11.94,3.2,8.9,18.3,11.28
28.3,30.7,26,91,0,2.6,4.4,11.1,11.28
28.3,30.7,26,91,0,2.6,4.4,11.1,11.28
31.2,34.5,24.5,83,46.99,2.9,5.6,13,11.28
31.2,34.5,24.5,83,46.99,2.9,5.6,13,11.28
28.2,31.2,25.9,90,1.02,2.3,6.9,13,11.28
28.2,31.2,25.9,90,1.02,2.3,6.9,13,11.28
29.1,33,25.4,88,56.9,2.4,8.9,22.2,11.28
29.1,33,25.4,88,56.9,2.4,8.9,22.2,11.28
29.8,35,25.4,84,5.08,2.6,7.6,14.8,11.28
29.8,35,25.4,84,5.08,2.6,7.6,14.8,11.28
30.9,35,25.5,78,0,3.7,10.6,20.6,11.28
30.9,35,25.5,78,0,3.7,10.6,20.6,11.28
30.9,34.4,26.2,79,0,3.5,8.3,16.5,11.28
30.9,34.4,26.2,79,0,3.5,8.3,16.5,11.28
30.4,34.9,25.5,80,0.51,3.2,5.2,14.8,11.28
30.4,34.9,25.5,80,0.51,3.2,5.2,14.8,11.28
31.8,36.4,25.6,63,0,3.9,9.8,18.3,11.28
31.8,36.4,25.6,63,0,3.9,9.8,18.3,11.28
31.6,36.5,26,69,0,3.7,7.2,14.8,11.28
31.6,36.5,26,69,0,3.7,7.2,14.8,11.28
31.1,36.1,25.6,75,0.51,3.1,5.4,16.5,11.28
31.1,36.1,25.6,75,0.51,3.1,5.4,16.5,11.28
32.1,37.1,26.5,69,0,3.7,5.7,11.1,11.28
32.1,37.1,26.5,69,0,3.7,5.7,11.1,11.28
30.9,37.1,26.2,78,3.05,3.2,7,18.3,11.28
30.9,37.1,26.2,78,3.05,3.2,7,18.3,11.28
31.1,35,26.1,74,0,3.2,14.1,20.6,11.28
31.1,35,26.1,74,0,3.2,14.1,20.6,11.28
33,37.5,27.2,68,0,3.5,8,14.8,11.28
33,37.5,27.2,68,0,3.5,8,14.8,11.28
30,35,26.7,79,0.51,3.1,14.3,22.2,11.28
30,35,26.7,79,0.51,3.1,14.3,22.2,11.28
27,29,25,94,11.94,1.9,13.7,18.3,11.28
27,29,25,94,11.94,1.9,13.7,18.3,11.28
29.2,34.4,22.8,67,0,3.7,10.7,22.2,11.28
29.2,34.4,22.8,67,0,3.7,10.7,22.2,11.28
29.9,34.5,23.5,65,0,3.5,7.6,14.8,11.28
29.9,34.5,23.5,65,0,3.5,7.6,14.8,11.28
30.2,35.5,23.5,63,0,3.9,4.6,11.1,11.28
30.2,35.5,23.5,63,0,3.9,4.6,11.1,11.28
31.1,36.4,24.1,66,0,3.7,4.4,11.1,11.28
31.1,36.4,24.1,66,0,3.7,4.4,11.1,11.28
31.2,36.9,25,71,0,3.5,6.9,18.3,11.28
31.2,36.9,25,71,0,3.5,6.9,18.3,11.28
31.4,36.1,25,66,0,3.7,7.4,16.5,11.28
31.4,36.1,25,66,0,3.7,7.4,16.5,11.28
29.5,35.4,23.3,69,0,3.2,4.6,11.1,11.28
29.5,35.4,23.3,69,0,3.2,4.6,11.1,11.28
29.6,35.5,23.5,71,0,3.5,3.7,7.6,11.28
29.6,35.5,23.5,71,0,3.5,3.7,7.6,11.28
29.2,35,22,67,0,3.1,7,14.8,11.28
29.2,35,22,67,0,3.1,7,14.8,11.28
28.7,33,23.2,74,1.02,2.9,5.7,9.4,11.28
28.7,33,23.2,74,1.02,2.9,5.7,9.4,11.28
28.4,34,23,72,0,3.1,6.3,14.8,11.28
28.4,34,23,72,0,3.1,6.3,14.8,11.28
28.4,33.3,22.3,69,0,3.5,5.9,13,11.28
28.4,33.3,22.3,69,0,3.5,5.9,13,11.28
29.6,34.4,23,67,0,2.9,3.5,9.4,11.28
29.6,34.4,23,67,0,2.9,3.5,9.4,11.28
28.7,34.5,23,71,0,2.7,4.3,11.1,11.28
28.7,34.5,23,71,0,2.7,4.3,11.1,11.28
28.7,34.2,22.7,70,0,3.1,4.1,9.4,11.28
28.7,34.2,22.7,70,0,3.1,4.1,9.4,11.28
26.4,33.2,18.4,61,0,2.7,1.9,5.4,11.28
26.4,33.2,18.4,61,0,2.7,1.9,5.4,11.28
26.1,33.3,19,66,0,2.7,1.5,5.4,11.28
26.1,33.3,19,66,0,2.7,1.5,5.4,11.28
26.9,33.3,20,64,0,3.1,4.1,9.4,11.28
26.9,33.3,20,64,0,3.1,4.1,9.4,11.28
24.9,31.5,16.6,71,0,3.2,3.1,9.4,11.28
24.9,31.5,16.6,71,0,3.2,3.1,9.4,11.28
26.4,31.9,20.4,72,0,2.7,5.4,11.1,11.28
26.4,31.9,20.4,72,0,2.7,5.4,11.1,11.28
26.6,33.1,20.2,71,0,3.2,2.8,11.1,11.28
26.6,33.1,20.2,71,0,3.2,2.8,11.1,11.28
27.3,32.5,20.2,69,0,3.1,2.8,7.6,11.28
27.3,32.5,20.2,69,0,3.1,2.8,7.6,11.28
24.9,32.4,19,69,0,2.3,3,9.4,11.28
24.9,32.4,19,69,0,2.3,3,9.4,11.28
25.1,31.5,18.7,69,0,2.3,4.3,14.8,11.28
25.1,31.5,18.7,69,0,2.3,4.3,14.8,11.28
25.4,31.2,18,67,0,2.3,3.7,11.1,11.28
25.4,31.2,18,67,0,2.3,3.7,11.1,11.28
23.3,31,16,63,0,2.3,3.7,11.1,11.28
23.3,31,16,63,0,2.3,3.7,11.1,11.28
24.1,30.4,16,65,0,1.8,3,5.4,11.28
24.1,30.4,16,65,0,1.8,3,5.4,11.28
25.3,30.9,16.8,67,0,1.4,2.4,9.4,11.28
25.3,30.9,16.8,67,0,1.4,2.4,9.4,11.28
22.9,29.4,17.6,79,0,1.4,1.9,5.4,11.28
22.9,29.4,17.6,79,0,1.4,1.9,5.4,11.28
22.1,30,15,72,0,1.1,1.9,7.6,11.28
22.1,30,15,72,0,1.1,1.9,7.6,11.28
22.8,29.9,15.5,67,0,1.4,1.9,9.4,11.28
22.8,29.9,15.5,67,0,1.4,1.9,9.4,11.28
22.8,29,15,72,0,1.4,2,7.6,11.28
22.8,29,15,72,0,1.4,2,7.6,11.28
21.1,29.7,14.9,66,0,1.8,2,7.6,11.28
21.1,29.7,14.9,66,0,1.8,2,7.6,11.28
20.1,29,13,65,0,1.9,1.5,7.6,11.28
20.1,29,13,65,0,1.9,1.5,7.6,11.28
24.6,30,17.7,73,0,1.3,2.6,7.6,11.28
24.6,30,17.7,73,0,1.3,2.6,7.6,11.28
23.8,29.6,17.9,68,0,1.8,6.9,14.8,11.28
23.8,29.6,17.9,68,0,1.8,6.9,14.8,11.28
21.8,26.4,15.5,75,0,1.9,5.9,14.8,11.28
21.8,26.4,15.5,75,0,1.9,5.9,14.8,11.28
21.8,26,15.6,79,0,1.3,2.4,7.6,11.28
21.8,26,15.6,79,0,1.3,2.4,7.6,11.28
19.2,23.3,15.6,89,0,0.6,3.9,11.1,11.28
19.2,23.3,15.6,89,0,0.6,3.9,11.1,11.28
17.4,20,14.6,91,0,0.6,3.1,7.6,11.28
17.4,20,14.6,91,0,0.6,3.1,7.6,11.28
17.4,24.1,13.4,83,0,1.1,4.1,9.4,11.28
17.4,24.1,13.4,83,0,1.1,4.1,9.4,11.28
17.9,24,10.5,64,0,1.6,6.1,16.5,11.28
17.9,24,10.5,64,0,1.6,6.1,16.5,11.28
16.8,23,10,63,0,1.8,5.6,14.8,11.28
16.8,23,10,63,0,1.8,5.6,14.8,11.28
15.9,23.9,8,66,0,1.3,4.3,16.5,11.28
15.9,23.9,8,66,0,1.3,4.3,16.5,11.28
16.5,24.4,7.9,58,0,1.6,2.6,7.6,11.28
16.5,24.4,7.9,58,0,1.6,2.6,7.6,11.28
15.8,23,8.9,72,0,1.3,6.5,22.2,11.28
15.8,23,8.9,72,0,1.3,6.5,22.2,11.28
15.4,22,8.4,63,0,1.4,5.9,14.8,11.28
15.4,22,8.4,63,0,1.4,5.9,14.8,11.28
16,23.5,6.1,54,0,1.8,4.3,14.8,11.28
16,23.5,6.1,54,0,1.8,4.3,14.8,11.28
16.1,23,7.6,59,0,1.4,3.7,13,11.28
16.1,23,7.6,59,0,1.4,3.7,13,11.28
16.375,23.5,8.275,75.5,0,0.9,2.325,8.95,11.28
16.375,23.5,8.275,75.5,0,0.9,2.325,8.95,11.28
16.7,23,8.2,81,0,0.6,1.5,7.6,11.28
16.7,23,8.2,81,0,0.6,1.5,7.6,11.28
16,25,9.1,81,0,1,2.6,7.6,11.28
16,25,9.1,81,0,1,2.6,7.6,11.28
16,23.4,9.8,80,0,1,3.5,11.1,11.28
16,23.4,9.8,80,0,1,3.5,11.1,11.28
18.7,27.6,11.2,69,0,1.3,2.8,7.6,11.28
18.7,27.6,11.2,69,0,1.3,2.8,7.6,11.28
19.5,26.5,11.6,68,0,1.1,2.4,13,11.28
19.5,26.5,11.6,68,0,1.1,2.4,13,11.28
18.7,25.4,13.8,68,0,1.8,5.2,14.8,11.28
18.7,25.4,13.8,68,0,1.8,5.2,14.8,11.28
17.2,25,9.5,69,0,1.3,1.5,7.6,11.28
17.2,25,9.5,69,0,1.3,1.5,7.6,11.28
18.1,25,10.6,71,0,1.1,1.1,3.5,11.28
18.1,25,10.6,71,0,1.1,1.1,3.5,11.28
18.4,25,10.6,70,0,1.1,3,11.1,11.28
18.4,25,10.6,70,0,1.1,3,11.1,11.28
15.9,20,11.2,81,0,1.1,5.2,14.8,11.28
15.9,20,11.2,81,0,1.1,5.2,14.8,11.28
14.9,17,12,90,0,0.8,4.4,11.1,11.28
14.9,17,12,90,0,0.8,4.4,11.1,11.28
13.5,15.2,11.3,91,0,1,9.4,14.8,11.28
13.5,15.2,11.3,91,0,1,9.4,14.8,11.28
