T,TM,Tm,H,PP,VV,V,VM,NO2
17.9,27.5,11.8,74,0,1.4,0.2,3.5,34.12
17.9,27.5,11.8,74,0,1.4,0.2,3.5,30.59
18.3,27.5,11,68,0,1.8,0.9,9.4,26.2
18.3,27.5,11,68,0,1.8,0.9,9.4,15.39
19.8,29,12.2,70,0,1.9,0,3.5,70.022
19.8,29,12.2,70,0,1.9,0,3.5,80.91
20.5,29,14.3,73,0,1.6,1.3,9.4,55.9
20.5,29,14.3,73,0,1.6,1.3,9.4,80.83
21.1,27.5,13.8,76,0,1.4,1.5,7.6,117.08
21.1,27.5,13.8,76,0,1.4,1.5,7.6,116.89
21.6,29,13.9,67,0,2.4,4.6,11.1,109.9
21.6,29,13.9,67,0,2.4,4.6,11.1,87.24
20.4,28,13.8,63,0,2.9,6.3,18.3,61.85
20.4,28,13.8,63,0,2.9,6.3,18.3,62.02
18.9,27,11.5,63,0,2.4,6.9,18.3,57.07
18.9,27,11.5,63,0,2.4,6.9,18.3,39.6
16.2,23,9.8,79,0,1.1,1.3,7.6,67.25
16.2,23,9.8,79,0,1.1,1.3,7.6,78.12
17.3,24.5,10.7,83,0,1.3,1.3,7.6,96
17.3,24.5,10.7,83,0,1.3,1.3,7.6,101.49
19.9,27,12.4,75,0,2.3,2.8,7.6,80.54
19.9,27,12.4,75,0,2.3,2.8,7.6,76.11
16.6,24,8.7,75,0,1.4,2.6,9.4,63.66
16.6,24,8.7,75,0,1.4,2.6,9.4,64.3
15.3,20.2,10.3,87,0,1.1,5.4,11.1,78.54
15.3,20.2,10.3,87,0,1.1,5.4,11.1,90.11
15.1,22,11,88,0,0.8,2.2,11.1,91.4
15.1,22,11,88,0,0.8,2.2,11.1,85.25
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,94.98
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,70.17
11.4,16.5,8.1,90,0,1,1.3,9.4,76.16
11.4,16.5,8.1,90,0,1,1.3,9.4,82.57
11.5,16.5,7.1,89,0,1,4.4,11.1,74.62
11.5,16.5,7.1,89,0,1,4.4,11.1,76.62
10.9,14.2,7.1,92,0,1.1,4.8,14.8,66.91
10.9,14.2,7.1,92,0,1.1,4.8,14.8,65.36
10.1,16,6.1,89,0,1,1.3,7.6,62.68
10.1,16,6.1,89,0,1,1.3,7.6,69.82
10.9,17.5,5.6,88,0,0.8,2,7.6,87.69
10.9,17.5,5.6,88,0,0.8,2,7.6,84.65
10.6,17.5,5.5,89,0,0.8,3.7,9.4,70.8
10.6,17.5,5.5,89,0,0.8,3.7,9.4,47.06
10.6,16.2,6.3,90,0,0.8,2.8,7.6,56.8
10.6,16.2,6.3,90,0,0.8,2.8,7.6,53.6
11.4,16,6.1,94,0,0.6,2.2,7.6,43.78
11.4,16,6.1,94,0,0.6,2.2,7.6,58.33
12.7,18.5,9,87,0,1,2.2,9.4,49.65
12.7,18.5,9,87,0,1,2.2,9.4,62.4
12.5,19,7.1,90,0,0.6,1.1,7.6,34.19
12.5,19,7.1,90,0,0.6,1.1,7.6,47.85
12.3,18,8.2,92,0,0.6,2.2,7.6,53.54
12.3,18,8.2,92,0,0.6,2.2,7.6,38.33
13.5,22,7.6,87,0,1.1,1.5,9.4,57.25
13.5,22,7.6,87,0,1.1,1.5,9.4,55.92
15.8,23,9.7,75,0,1.8,7,13,62.25
15.8,23,9.7,75,0,1.8,7,13,61.2
13.6,18,10,88,0,1,4.1,9.4,72.71
13.6,18,10,88,0,1,4.1,9.4,69.18
15.1,23,7.7,78,0,1.4,2.6,11.1,52.32
15.1,23,7.7,78,0,1.4,2.6,11.1,65.15
16.4,23,10.5,80,0,1.3,2,11.1,78.21
16.4,23,10.5,80,0,1.3,2,11.1,70.82
16.2,22.4,9,81,0,1.1,2.6,9.4,73.68
16.2,22.4,9,81,0,1.1,2.6,9.4,84.4
17.9,26,10,78,0,1.1,0.7,5.4,85.04
17.9,26,10,78,0,1.1,0.7,5.4,53.17
19.3,26.2,13.1,80,0,1.3,1.9,5.4,63.72
19.3,26.2,13.1,80,0,1.3,1.9,5.4,67.01
19.2,25,12.6,61,0,2.3,8.7,14.8,102.79
19.2,25,12.6,61,0,2.3,8.7,14.8,71.23
19.1,26,11.3,58,0,3.5,8.9,16.5,61.59
19.1,26,11.3,58,0,3.5,8.9,16.5,56.85
19.6,27,12.7,54,0,3.5,7.6,16.5,62.34
19.6,27,12.7,54,0,3.5,7.6,16.5,74.44
17.9,22.4,13.2,83,0,1.9,3.3,11.1,86.44
17.9,22.4,13.2,83,0,1.9,3.3,11.1,68.99
19.7,27,13,71,0,3.1,10.7,20.6,52.77
19.7,27,13,71,0,3.1,10.7,20.6,62.11
19.2,26,10.2,61,0,3.7,7,14.8,63.67
19.2,26,10.2,61,0,3.7,7,14.8,55.96
21.6,30,13.2,65,0,3.2,1.7,7.6,69.42
21.6,30,13.2,65,0,3.2,1.7,7.6,81
21,29.4,13.2,65,0,3.1,1.9,9.4,66.97
21,29.4,13.2,65,0,3.1,1.9,9.4,60.42
20.8,28.2,11.6,64,0,2.9,1.9,11.1,61.41
20.8,28.2,11.6,64,0,2.9,1.9,11.1,59.32
25.1,31,18.6,70,0,2.3,3.9,14.8,79.4
25.1,31,18.6,70,0,2.3,3.9,14.8,63.25
23.5,31,17,69,0,2.7,4.6,20.6,58.4
23.5,31,17,69,0,2.7,4.6,20.6,66.51
23.4,30,14.7,60,0,3.4,2,7.6,51.65
23.4,30,14.7,60,0,3.4,2,7.6,34.21
24.6,32.4,16.7,63,0,3.4,2.4,11.1,38.85
24.6,32.4,16.7,63,0,3.4,2.4,11.1,28.31
25.4,33,17.2,59,0,3.2,7.4,14.8,51
25.4,33,17.2,59,0,3.2,7.4,14.8,53.26
26.1,33.4,18,53,0,3.5,10.4,22.2,58.81
26.1,33.4,18,53,0,3.5,10.4,22.2,69.19
23.4,31,14.7,51,0,3.7,5.7,13,68.9
23.4,31,14.7,51,0,3.7,5.7,13,76.7
22.8,31,13.6,53,0,3.5,3.3,11.1,92.5
22.8,31,13.6,53,0,3.5,3.3,11.1,74.02
23.9,32,14.5,54,0,4,5.2,18.3,44.91
23.9,32,14.5,54,0,4,5.2,18.3,56.49
25.4,34,16.6,53,0,3.7,5.4,18.3,46.64
25.4,34,16.6,53,0,3.7,5.4,18.3,48.48
25.7,34,17.8,63,0,2.7,2,9.4,52.75
25.7,34,17.8,63,0,2.7,2,9.4,35.6
26.9,33,20,64,0,2.6,3.1,7.6,62.2
26.9,33,20,64,0,2.6,3.1,7.6,71.65
25.4,34.2,15.4,39,0,4,3.3,9.4,47.02
25.4,34.2,15.4,39,0,4,3.3,9.4,27.07
25.8,35.2,16,44,0,3.9,3.1,13,25.78
25.8,35.2,16,44,0,3.9,3.1,13,20.81
27.6,37,17.7,45,0,3.9,2,11.1,29.69
27.6,37,17.7,45,0,3.9,2,11.1,28.71
27.6,36,19,42,0,4,3.9,14.8,31.08
27.6,36,19,42,0,4,3.9,14.8,25.34
27.3,35.2,18.5,39,0,4,5,14.8,20.9
27.3,35.2,18.5,39,0,4,5,14.8,25.1
27.9,36,19.5,44,0,3.9,3.7,13,29.34
27.9,36,19.5,44,0,3.9,3.7,13,42.25
25.9,31.2,19.2,59,2.03,4,13.9,20.6,49.72
25.9,31.2,19.2,59,2.03,4,13.9,20.6,50.16
27.7,34,21.6,55,0,4,10.6,25.9,43.21
27.7,34,21.6,55,0,4,10.6,25.9,35.98
28.4,34,20.6,46,0,4.3,7.6,14.8,45.56
28.4,34,20.6,46,0,4.3,7.6,14.8,36.99
29.3,35,20.2,46,0,4,4.8,14.8,59.61
29.3,35,20.2,46,0,4,4.8,14.8,81.21
27.4,32,23,62,0,3.4,9.6,24.1,63.53
27.4,32,23,62,0,3.4,9.6,24.1,33.76
27.5,33,21.7,61,0,3.2,6.7,18.3,28.98
27.5,33,21.7,61,0,3.2,6.7,18.3,25.55
28.2,33,22.5,64,0,3.1,8,18.3,24.62
28.2,33,22.5,64,0,3.1,8,18.3,20.9
29.7,37.2,21.2,43,0,4,6.1,14.8,25.08
29.7,37.2,21.2,43,0,4,6.1,14.8,25.59
30.6,39,20.4,35,0,4,5,18.3,50.79
30.6,39,20.4,35,0,4,5,18.3,31.28
31.3,39.2,20.5,36,0,3.5,7.6,18.3,20.31
31.3,39.2,20.5,36,0,3.5,7.6,18.3,15.58
31.3,40,23.7,48,0,3.2,13.1,22.2,16.93
31.3,40,23.7,48,0,3.2,13.1,22.2,14.98
31.1,39,24,57,0,3.5,10.7,20.6,15.05
31.1,39,24,57,0,3.5,10.7,20.6,11.22
31.3,39,25,58,0,3.4,4.8,14.8,8.7
31.3,39,25,58,0,3.4,4.8,14.8,78.14
31.1,39,21.4,44,0,3.4,9.3,24.1,77.33
31.1,39,21.4,44,0,3.4,9.3,24.1,61.86
28.1,33,23,59,0,3.7,16.3,25.9,13.56
28.1,33,23,59,0,3.7,16.3,25.9,12.18
29.1,34.8,22.4,52,0,2.9,15.6,24.1,11.49
29.1,34.8,22.4,52,0,2.9,15.6,24.1,7.84
26.6,31,22.2,73,0.51,3.7,16.5,33.5,5.58
26.6,31,22.2,73,0.51,3.7,16.5,33.5,3.26
28.1,33,23.6,68,5.08,3.9,19.1,27.8,2.9
28.1,33,23.6,68,5.08,3.9,19.1,27.8,23.75
27.3,32.2,22.7,67,0,4,13.9,22.2,20.9
27.3,32.2,22.7,67,0,4,13.9,22.2,14.12
32.8,40,26,63,0,3.7,4.8,22.2,12.83
32.8,40,26,63,0,3.7,4.8,22.2,9.89
32.8,40,25.8,59,0,3.2,6.3,18.3,5.49
32.8,40,25.8,59,0,3.2,6.3,18.3,2.68
32.2,40,24.2,45,0,4,7.6,22.2,6.07
32.2,40,24.2,45,0,4,7.6,22.2,12.27
30.4,36,22,71,0.255,3.4,17.4,27.8,10.83
30.4,36,22,71,0.255,3.4,17.4,27.8,9.22
28,33,21.1,72,0.51,3.9,11.5,22.2,6.61
28,33,21.1,72,0.51,3.9,11.5,22.2,8.22
30.2,35,24,70,0,3.7,9.4,22.2,27.72
30.2,35,24,70,0,3.7,9.4,22.2,12.48
31.7,37.2,23,61,0,4,11.7,22.2,9.65
31.7,37.2,23,61,0,4,11.7,22.2,7.58
30.8,36,21.5,64,3.05,4.3,7.6,14.8,4.56
30.8,36,21.5,64,3.05,4.3,7.6,14.8,23.02
32.4,38,26.6,63,0,3.5,8.9,16.5,98.74
32.4,38,26.6,63,0,3.5,8.9,16.5,114.75
34.1,40,27.7,63,0,3.7,6.9,18.3,61.62
34.1,40,27.7,63,0,3.7,6.9,18.3,18.31
34.3,41,27.6,58,0,4.2,10.7,22.2,40.6
34.3,41,27.6,58,0,4.2,10.7,22.2,19.66
33.8,39.4,28,65,0,3.7,10.2,20.6,9.16
33.8,39.4,28,65,0,3.7,10.2,20.6,44.38
30.6,37,24,68,1.525,3.4,12.6,37,19.84
30.6,37,24,68,1.525,3.4,12.6,37,20.22
30.2,34,23.4,70,3.05,4.3,13,22.2,20.57
30.2,34,23.4,70,3.05,4.3,13,22.2,20.19
31.2,35.2,26,64,0,4,10.2,16.5,19.21
31.2,35.2,26,64,0,4,10.2,16.5,18.52
32.4,36,28,63,0,4,11.7,22.2,17.36
32.4,36,28,63,0,4,11.7,22.2,39.95
33.6,38,30,66,0,4,14.1,22.2,16.5
33.6,38,30,66,0,4,14.1,22.2,9.85
31.8,35.2,28,69,0,4.2,16.1,22.2,7.84
31.8,35.2,28,69,0,4.2,16.1,22.2,6.1
33.6,39,27.4,64,0,4,8,18.3,5.32
33.6,39,27.4,64,0,4,8,18.3,4.75
33.3,39,25.4,58,7.11,3.7,7.8,18.3,4.11
33.3,39,25.4,58,7.11,3.7,7.8,18.3,6.01
32.7,37,27.5,60,0,3.4,7,14.8,11.34
32.7,37,27.5,60,0,3.4,7,14.8,96.82
35.3,42,27.5,49,0,3.9,12.8,27.8,164.83
35.3,42,27.5,49,0,3.9,12.8,27.8,113.29
34,42,29,57,6.1,3.9,8.7,18.3,21.09
34,42,29,57,6.1,3.9,8.7,18.3,32.27
33.9,41,28.8,57,0,4.2,11.9,22.2,65.46
33.9,41,28.8,57,0,4.2,11.9,22.2,44.39
34.9,40,28.3,57,0,3.9,7.6,22.2,30.31
34.9,40,28.3,57,0,3.9,7.6,22.2,31.34
32.7,40,27.6,64,0,3.7,7.2,27.8,26.93
32.7,40,27.6,64,0,3.7,7.2,27.8,24.25
30.6,35,25.1,75,3.05,3.9,6.5,16.5,24.67
30.6,35,25.1,75,3.05,3.9,6.5,16.5,20.83
30.3,35.3,26.6,76,2.03,3.7,20.6,27.8,17.02
30.3,35.3,26.6,76,2.03,3.7,20.6,27.8,26.11
29.2,33.4,26.8,84,0,2.9,6.7,18.3,15.35
29.2,33.4,26.8,84,0,2.9,6.7,18.3,7.88
29,31,26.5,87,6.1,3.4,2.8,11.1,27.69
29,31,26.5,87,6.1,3.4,2.8,11.1,12.69
29.1,33,27,80,1.02,3.9,4.3,18.3,7.79
29.1,33,27,80,1.02,3.9,4.3,18.3,2.82
32.4,38,26.4,70,5.08,4.3,7.8,18.3,22.85
32.4,38,26.4,70,5.08,4.3,7.8,18.3,10.18
32.9,37,28.6,66,0,4.5,16.3,25.9,17.36
32.9,37,28.6,66,0,4.5,16.3,25.9,188.74
32.6,37,28.4,66,0,4.5,19.3,27.8,133.07
32.6,37,28.4,66,0,4.5,19.3,27.8,122.91
32.2,35,28.7,71,0.25,4,16.9,27.8,95.22
32.2,35,28.7,71,0.25,4,16.9,27.8,33.82
33.1,37.2,28.4,65,0,4.5,16.1,22.2,27.08
33.1,37.2,28.4,65,0,4.5,16.1,22.2,32.66
32.9,37,29.3,64,0,4.8,16.5,25.9,28.28
32.9,37,29.3,64,0,4.8,16.5,25.9,27.06
34.1,38,29.3,61,0,4.8,12,27.8,97.43
34.1,38,29.3,61,0,4.8,12,27.8,111.04
35.3,41,30,57,0,4.5,8.3,18.3,40.06
35.3,41,30,57,1.116,4.5,8.3,18.3,27.64
32.9,37,28.7,65,0,4.3,16.5,22.2,23.6
32.9,37,28.7,65,0,4.3,16.5,22.2,23.07
29.4,33,25.7,83,0.25,3.5,9.3,18.3,17.14
29.4,33,25.7,83,0.25,3.5,9.3,18.3,14.14
27.8,32,25.6,89,5.08,2.7,6.3,14.8,9.98
27.8,32,25.6,89,5.08,2.7,6.3,14.8,50.29
28.1,31,25,91,23.88,3.2,5.4,14.8,96.51
28.1,31,25,91,23.88,3.2,5.4,14.8,96.35
28.4,31.2,25,87,0,3.4,3,11.1,110.55
28.4,31.2,25,87,0,3.4,3,11.1,93.55
27.3,30,24.4,93,18.03,3.4,2.8,14.8,35.66
27.3,30,24.4,93,18.03,3.4,2.8,14.8,21.55
28.9,32,25.2,86,1.02,3.4,5.6,18.3,17.02
28.9,32,25.2,86,1.02,3.4,5.6,18.3,13.99
27.9,33,25,87,6.1,3.5,5.6,16.5,58.79
27.9,33,25,87,6.1,3.5,5.6,16.5,88.51
29.6,34,26,81,1.02,3.9,10.2,22.2,39.14
29.6,34,26,81,1.02,3.9,10.2,22.2,36.57
30.2,33,25.2,76,5.08,4.2,15,25.9,28.96
30.2,33,25.2,76,5.08,4.2,15,25.9,17.73
30.9,34,26.5,74,0,4.5,9.1,18.3,17.12
30.9,34,26.5,74,0,4.5,9.1,18.3,17.95
28.1,30,26,91,28.96,2.9,1.3,14.8,13.8
28.1,30,26,91,28.96,2.9,1.3,14.8,43.82
30.4,35,26.1,79,0,3.9,3.5,14.8,72.99
30.4,35,26.1,79,0,3.9,3.5,14.8,96.46
30.1,36,27.5,84,0.51,3.5,11.3,25.9,113.35
30.1,36,27.5,84,0.51,3.5,11.3,25.9,79.05
31.8,37,26.1,75,4.06,3.9,6.3,18.3,49.31
31.8,37,26.1,75,4.06,3.9,6.3,18.3,25.52
30.1,33,27,80,0.25,4,14.1,18.3,16.45
30.1,33,27,80,0.25,4,14.1,18.3,14.51
30.6,34,26.5,78,10.92,4,13.3,27.8,13.9
30.6,34,26.5,78,10.92,4,13.3,27.8,10.13
28.6,33,25,91,30.99,2.7,2.8,11.1,6.95
28.6,33,25,91,30.99,2.7,2.8,11.1,29.18
29.9,34,26.4,84,3.05,3.4,5.9,14.8,20.79
29.9,34,26.4,84,3.05,3.4,5.9,14.8,12.84
30.5,33,26.7,82,4.06,3.5,10.7,18.3,8.74
30.5,33,26.7,82,4.06,3.5,10.7,18.3,58.78
29.6,33,25.7,83,11.94,4,2.6,22.2,114.64
29.6,33,25.7,83,11.94,4,2.6,22.2,108.16
30.1,35,25.5,83,3.05,3.9,4.4,11.1,115.46
30.1,35,25.5,83,3.05,3.9,4.4,11.1,120.75
29.6,34,26,80,0.51,3.7,7.6,16.5,114.06
29.6,34,26,80,0.51,3.7,7.6,16.5,112.88
27.2,30,25,94,9.91,2.3,3.9,14.8,57.65
27.2,30,25,94,9.91,2.3,3.9,14.8,48.61
29.2,32,26.2,80,7.87,3.9,19.4,37,55.77
29.2,32,26.2,80,7.87,3.9,19.4,37,68.97
30.8,34.2,27,77,0,4.2,7.8,16.5,44.24
30.8,34.2,27,77,0,4.2,7.8,16.5,14.04
30.7,34,26.4,80,0.25,3.9,1.7,9.4,10.2
30.7,34,26.4,80,0.25,3.9,1.7,9.4,40.16
29.7,34,25.4,83,0,4,4.1,14.8,32.58
29.7,34,25.4,83,0,4,4.1,14.8,3.84
30.6,35,26.5,79,0,4,5.2,14.8,89.36
30.6,35,26.5,79,0,4,5.2,14.8,77.26
31.2,36,26.7,74,0,4,3.3,13,66.95
31.2,36,26.7,74,0,4,3.3,13,43.82
31.2,36,25.6,74,0,3.9,2.6,9.4,20.01
31.2,36,25.6,74,0,3.9,2.6,9.4,26.7
26.7,31.8,25,92,26.92,2.4,12.6,22.2,60.42
26.7,31.8,25,92,26.92,2.4,12.6,22.2,42.92
27.4,31,24.5,88,11.94,3.9,19.6,29.4,16.24
27.4,31,24.5,88,11.94,3.9,19.6,29.4,59.06
29,35,25.1,84,18.03,3.7,1.3,22.2,61.67
29,35,25.1,84,18.03,3.7,1.3,22.2,29.47
29.6,34,25.1,79,11.94,3.9,3.9,14.8,13.74
29.6,34,25.1,79,11.94,3.9,3.9,14.8,12.23
29.7,34.2,25.2,82,0,3.9,4.3,11.1,9.58
29.7,34.2,25.2,82,0,3.9,4.3,11.1,26.34
29.6,35,22.9,73,0,4.2,2,9.4,19.86
29.6,35,22.9,73,0,4.2,2,9.4,17.21
29.4,35,23.6,74,0,4,0.7,5.4,13.6
29.4,35,23.6,74,0,4,0.7,5.4,99.97
29.4,35,24.1,75,0,3.9,0.9,9.4,155.4
29.4,35,24.1,75,0,3.9,0.9,9.4,95
28.4,35,23.1,69,0,3.9,1.5,29.4,68.7
28.4,35,23.1,69,0,3.9,1.5,29.4,73.4
28.2,34.4,22.3,71,0,3.4,1.3,9.4,61.02
28.2,34.4,22.3,71,0,3.4,1.3,9.4,46.37
27.8,34,23.2,75,0,3.4,0.4,9.4,32.89
27.8,34,23.2,75,0,3.4,0.4,9.4,26.35
26.9,32,22.5,78,0,3.7,3,11.1,42.28
26.9,32,22.5,78,0,3.7,3,11.1,22.41
26.3,32,21,76,0,3.4,5.2,14.8,14.51
26.3,32,21,76,0,3.4,5.2,14.8,11.9
26.1,33,18.6,65,0,3.4,3.1,14.8,8.24
26.1,33,18.6,65,0,3.4,3.1,14.8,7.1
27.2,34,21.9,73,0,3.4,2.8,11.1,11.64
27.2,34,21.9,73,0,3.4,2.8,11.1,13.55
27.1,33,22.9,79,0,1.9,2.8,11.1,11.51
27.1,33,22.9,79,0,1.9,2.8,11.1,5.45
27.3,34,22,72,0,2.9,0.4,9.4,31.84
27.3,34,22,72,0,2.9,0.4,9.4,13.49
24.2,32,18.5,64,0,2.9,2.2,11.1,20.79
24.2,32,18.5,64,0,2.9,2.2,11.1,17.9
24.8,33,17.7,63,0,2.4,0.4,7.6,10.79
24.8,33,17.7,63,0,2.4,0.4,7.6,7.83
24.8,33.2,18,65,0,2.9,0.2,3.5,5.63
24.8,33.2,18,65,0,2.9,0.2,3.5,4.09
26.6,33,22,69,0,3.5,1.9,9.4,4.16
26.6,33,22,69,0,3.5,1.9,9.4,4.41
25.8,33,20.5,71,0,3.2,0,5.4,3.2
25.8,33,20.5,71,0,3.2,0,5.4,5.96
26.6,33,21,71,0,3.1,2.6,11.1,31.33
26.6,33,21,71,0,3.1,2.6,11.1,13.3
25.1,33,19,72,0,2.7,0,10.725,5.37
25.1,33,19,72,0,2.7,0,10.725,4.67
20.7,29,14.8,60,0,2.1,2,9.4,4.27
20.7,29,14.8,60,0,2.1,2,9.4,5.97
20.9,29,14,57,0,2.1,3.7,13,6.58
20.9,29,14,57,0,2.1,3.7,13,2.71
20.8,29.2,14.4,60,0,2.3,2.6,7.6,2.48
20.8,29.2,14.4,60,0,2.3,2.6,7.6,1.93
21.7,28,16,71,0,1.8,3,9.4,13.94
21.7,28,16,71,0,1.8,3,9.4,9.42
22.6,30.2,16.4,64,0,1.9,2,7.6,5.85
22.6,30.2,16.4,64,0,1.9,2,7.6,4.74
23.3,30.4,16,59,0,2.1,5.2,11.1,4.71
23.3,30.4,16,59,0,2.1,5.2,11.1,8.92
23.06666667,30.33333333,16.13333333,60.66666667,0,2.033333333,4.133333333,9.933333333,8.43
23.06666667,30.33333333,16.13333333,60.66666667,0,2.033333333,4.133333333,9.933333333,5.51
23.06666667,30.33333333,16.13333333,60.66666667,0,2.033333333,4.133333333,9.933333333,4.65
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,4.23
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,2.97
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,2.39
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,1.95
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,76.12
21.99166667,29.88333333,15.1,62.25,0,2.016666667,3.408333333,9.166666667,124.91
18.76666667,28.53333333,12,67,0,1.966666667,1.233333333,6.866666667,42.51
18.76666667,28.53333333,12,67,0,1.966666667,1.233333333,6.866666667,5.59
18.76666667,28.53333333,12,67,0,1.966666667,1.233333333,6.866666667,4.51
18.6,28.6,12,68,0,1.9,1.5,7.6,32.21
18.6,28.6,12,68,0,1.9,1.5,7.6,40.72
19.1,28.4,12,65,0,2.1,0.7,5.4,21.72
19.1,28.4,12,65,0,2.1,0.7,5.4,26.81
20.6,28.4,14,67,0,2.7,2.8,13,62.72
20.6,28.4,14,67,0,2.7,2.8,13,110.29
19.2,27.2,13,73,0,2.1,1.5,5.4,107.12
19.2,27.2,13,73,0,2.1,1.5,5.4,130.09
18.2,27,12,62,0,1.9,1.5,9.4,100.42
18.2,27,12,62,0,1.9,1.5,9.4,81.67
17.1,26.4,11,64,0,2.3,2.2,13,110.8
17.1,26.4,11,64,0,2.3,2.2,13,96.32
16.3,25.4,10,64,0,1.8,3.1,13,64.57
16.3,25.4,10,64,0,1.8,3.1,13,40.5
15.9,25.4,9,64,0,1.8,2.4,11.1,37.12
15.9,25.4,9,64,0,1.8,2.4,11.1,29.2
16,25,9,64,0,1.9,1.9,9.4,17.13
16,25,9,64,0,1.9,1.9,9.4,58.34
17.8,26,12,72,0,1.6,0.4,5.4,72.32
17.8,26,12,72,0,1.6,0.4,5.4,55.05
17.5,25.6,12,70,0,1.9,4.1,18,67.18
17.5,25.6,12,70,0,1.9,4.1,18,59.3
17.1,25.6,11,56,0,2.7,5.6,18.3,42.71
17.1,25.6,11,56,0,2.7,5.6,18.3,37.84
15.4,24,9,72,0,2.1,5.2,18.3,64.18
15.4,24,9,72,0,2.1,5.2,18.3,56.03
14.6,24,8,66,0,1.6,1.9,7.6,45.62
14.6,24,8,66,0,1.6,1.9,7.6,63.5
14.5,23.4,8,65,0,1.6,3.5,13,69.44
14.5,23.4,8,65,0,1.6,3.5,13,25.18
13.7,22.8,7,63,0,2.1,3.7,14.8,17.48
13.7,22.8,7,63,0,2.1,3.7,14.8,25.74
13.4,22.8,7,56,0,1.9,3.3,11.1,15.83
13.4,22.8,7,56,0,1.9,3.3,11.1,16.08
13.3,22.4,7,54,0,2.1,5.7,18.3,29.4
13.3,22.4,7,54,0,2.1,5.7,18.3,73
12.8,22.8,6,68,0,1.4,2.2,9.4,37.66
12.8,22.8,6,68,0,1.4,2.2,9.4,32.94
13.2,22.6,6,72,0,1.3,0.7,7.6,45.64
13.2,22.6,6,72,0,1.3,0.7,7.6,26.21
13.6,22.6,7,74,0,1.3,1.5,5.4,24.2
13.6,22.6,7,74,0,1.3,1.5,5.4,23.23
13.3,22.2,6,76,0,1,2,11.1,20.1
13.3,22.2,6,76,0,1,2,11.1,17.07
16.2,22,12.2,72,0,1.8,4.4,14.8,16.74
16.2,22,12.2,72,0,1.8,4.4,14.8,12.53
16.9,23.6,12,64,0,2.6,9.3,18.3,13.6
16.9,23.6,12,64,0,2.6,9.3,18.3,13.09
14.3,22.6,8,64,0,2.7,5,18.3,41.05
14.3,22.6,8,64,0,2.7,5,18.3,73.18
16,24.4,7,59,0,1.6,1.7,9.4,46.8
16,24.4,7,59,0,1.6,1.7,9.4,72.69
16.5,23.6,10.8,62,0,2.1,8.3,14.8,73.73
16.5,23.6,10.8,62,0,2.1,8.3,14.8,79.95
13.6,22,7,55,0,3.4,4.3,14.8,69.91
13.6,22,7,55,0,3.4,4.3,14.8,56.68
15.3,23.8,9,70,0,1.8,3.7,9.4,46.85
15.3,23.8,9,70,0,1.8,3.7,9.4,44.17
15.1,24,9,73,0,1.6,3.3,11.1,37.9
15.1,24,9,73,0,1.6,3.3,11.1,28.46
16.3,25.4,9.9,71,0,1.4,1.5,5.4,23.98
16.3,25.4,9.9,71,0,1.4,1.5,5.4,13.31
18.5,22,15,84,0,1.4,4.4,16.5,13.42
18.5,22,15,84,0,1.4,4.4,16.5,19.48
17.4,23,14,84,0,1.4,5,13,15.58
17.4,23,14,84,0,1.4,5,13,14.76
16.8,22.8,13.8,84,0,1.9,8.5,13,11.16
16.8,22.8,13.8,84,0,1.9,8.5,13,26.56
15.4,24.4,7.8,62,0,2.4,2.2,9.4,57.14
15.4,24.4,7.8,62,0,2.4,2.2,9.4,81.22
16.3,25.8,9,66,0,1.9,1.9,9.4,65.26
16.3,25.8,9,66,0,1.9,1.9,9.4,43.94
16.9,26.4,8,59,0,2.6,3.1,14.8,24.8
16.9,26.4,8,59,0,2.6,3.1,14.8,20.29
18.1,26.8,10,62,0,2.4,4.6,11.1,16.81
18.1,26.8,10,62,0,2.4,4.6,11.1,9.02
21.1,27.2,13.4,61,3.8075,1.9,9.4,20.6,118.9
21.1,27.2,13.4,61,3.8075,1.9,9.4,20.6,84.38
17.9,20.6,16.6,88,4.06,1.9,9.8,18.3,75.3
17.9,20.6,16.6,88,4.06,1.9,9.8,18.3,76.49
17.3,23,11,73,7.11,2.6,8.7,18.3,74.28
17.3,23,11,73,7.11,2.6,8.7,18.3,63.46
18.1,26.2,11,68,0,2.6,3.7,13,53.07
18.1,26.2,11,68,0,2.6,3.7,13,65.89
19.6,25.2,12,71,0,2.6,3.7,13,73.32
19.6,25.2,12,71,0,2.6,3.7,13,78.9
18.4,22,16,83,0,1.8,3.7,20.6,61.76
18.4,22,16,83,0,1.8,3.7,20.6,61.48
20.2,28.2,12.5,58,0,3.4,2.4,11.1,76.49
20.2,28.2,12.5,58,0,3.4,2.4,11.1,72.68
21.1,28.6,13,59,0,3.2,5,16.5,75.52
21.1,28.6,13,59,0,3.2,5,16.5,57.04
22,29.4,14.5,60,0,3.4,3.7,14.8,70.15
22,29.4,14.5,60,0,3.4,3.7,14.8,75.95
