T,TM,Tm,H,PP,VV,V,VM,PM2.5
29.8,36.2,23.5,55,0,3.4,8.5,27.8,97.21
28.7,34,21,51,0,3.9,18.1,29.4,91.08
28.7,34,21,51,0,3.9,18.1,29.4,31.62
28.1,33,21,60,0,4,15.9,25.9,40.96
28.1,33,21,60,0,4,15.9,25.9,40.93
29.4,35.2,21.9,65,0,3.1,13.9,18.3,87.32
29.4,35.2,21.9,65,0,3.1,13.9,18.3,97.75
33.8,41,23.2,33,0,3.9,14.1,22.2,35.55
33.8,41,23.2,33,0,3.9,14.1,22.2,89.06
35,42,24.3,31,0,4,9.3,18.3,61.78
35,42,24.3,31,0,4,9.3,18.3,51
34.9,42,24.6,30,0,3.9,11.1,20.6,71.62
34.9,42,24.6,30,0,3.9,11.1,20.6,38.36
34.36666667,41.46666667,23.33333333,28,0,3.966666667,10.36666667,25.4,47.46
34.36666667,41.46666667,23.33333333,28,0,3.966666667,10.36666667,25.4,36.96
34.1,41.2,22.7,27,0,4,10,27.8,120.7
34.1,41.2,22.7,27,0,4,10,27.8,39
34.36666667,41.46666667,23.33333333,28,0,3.966666667,10.36666667,25.4,51.86
31.45,37.5,24.1,57.5,0,3.45,13.35,20.25,79.44
33.3,40,25,50,0,3.7,11.5,18.3,35.66
33.3,40,25,50,0,3.7,11.5,18.3,105.85
29.6,35,23.2,65,0,3.2,15.2,22.2,52.04
29.6,35,23.2,65,0,3.2,15.2,22.2,296.42
31.45,37.5,24.1,57.5,0,3.45,13.35,20.25,121.02
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,91.71
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,115.54
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,69
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,65.46
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,48.71
32.14583333,38.45833333,23.82916667,50,0,3.583333333,12.55833333,21.8375,78.084
34.76666667,42.46666667,22.13333333,21.33333333,0,3.933333333,10.83333333,20.9,70.85
34.7,42,21.6,18,0,3.9,12,22.2,60.92
34.7,42,21.6,18,0,3.9,12,22.2,103.94
34.76666667,42.46666667,22.13333333,21.33333333,0,3.933333333,10.83333333,20.9,114.1
34.76666667,42.46666667,22.13333333,21.33333333,0,3.933333333,10.83333333,20.9,133.66
34.9,43.4,23.2,28,0,4,8.5,18.3,133.25
34.9,43.4,23.2,28,0,4,8.5,18.3,119.904
34.9,43.4,23.2,28,0,4,8.5,18.3,91.42
34.9,43.4,23.2,28,0,4,8.5,18.3,161.25
34.9,43.4,23.2,28,0,4,8.5,18.3,122.43
34.9,43.4,23.2,28,0,4,8.5,18.3,112.42
34.9,43.4,23.2,28,0,4,8.5,18.3,112
32.02,37.44,24.8,46.4,0,3.96,12.86,18.5,116.23
33.8,40,25.2,32,0,3.9,4.6,11.1,149.04
33.8,40,25.2,32,0,3.9,4.6,11.1,131.05
30.7,36,24.9,56,0,3.9,18,22.2,163.83
30.7,36,24.9,56,0,3.9,18,22.2,195.54
31.1,35.2,23.8,56,0,4.2,19.1,25.9,160.62
31.1,35.2,23.8,56,0,4.2,19.1,25.9,144.73
31,35.2,23.6,48,0,4,9.4,27.8,191.33
31,35.2,23.6,48,0,4,9.4,27.8,372.28
31.8,37,23.9,49,0,4,10,18.3,415.99
31.8,37,23.9,49,0,4,10,18.3,173.54
33.5,38,26.5,48,0,4.2,12.2,18.3,156.08
33.5,38,26.5,48,0,4.2,12.2,18.3,136.93
30.9,35.4,24.2,60,0,4.3,15.6,25.9,221.38
30.9,35.4,24.2,60,0,4.3,15.6,25.9,555.33
29.6,34,23.9,69,0,3.7,16.1,22.2,129.5
29.6,34,23.9,69,0,3.7,16.1,22.2,177.99
31.7,36.4,24,67,0,3.9,13.7,18.3,262.44
31.7,36.4,24,67,0,3.9,13.7,18.3,335.78
30.8,35,25,64,0,3.7,16.9,22.2,211.3
30.8,35,25,64,0,3.7,16.9,22.2,176.06
30.4,34,24.7,67,0,4,18.5,27.8,211.58
30.4,34,24.7,67,0,4,18.5,27.8,179.71
26.9,29,21.2,79,0,3.1,8.7,22.2,150.36
26.9,29,21.2,79,0,3.1,8.7,22.2,144.75
29.2,34,22,64,0,3.7,9.3,22.2,154.15
29.2,34,22,64,0,3.7,9.3,22.2,256.14
31.2,36,23.2,58,0,4,7.4,18.3,244.5
31.2,36,23.2,58,0,4,7.4,18.3,204.53
31.3,36,23,65,0,3.7,15.4,22.2,292.92
31.3,36,23,65,0,3.7,15.4,22.2,293.74
32.1,37,24.2,62,0,4,10.4,18.3,265.52
32.1,37,24.2,62,0,4,10.4,18.3,199.17
30.8,34.5,24.5,67,0,3.7,12.8,22.2,254.83
30.8,34.5,24.5,67,0,3.7,12.8,22.2,282.43
32.5,37,26.6,62,0,4,11.9,18.3,279.68
32.5,37,26.6,62,0,4,11.9,18.3,404.21
34.1,38,28,58,0,3.9,13.5,25.9,376.52
34.1,38,28,58,0,3.9,13.5,25.9,461.53
33.7,37.5,28.6,61,0,4,20,27.8,322.79
33.7,37.5,28.6,61,0,4,20,27.8,213.92
32.7,37,27.5,66,0,4,15.2,22.2,192.35
32.7,37,27.5,66,0,4,15.2,22.2,251.92
33.7,39,27,58,0,3.7,11.5,22.2,188.04
33.7,39,27,58,0,3.7,11.5,22.2,278.25
31.9,37.3,24,68,0,4,8.3,14.8,238.16
31.9,37.3,24,68,0,4,8.3,14.8,196.16
31.4,37,27,70,0,3.2,13.1,20.6,175.96
31.4,37,27,70,0,3.2,13.1,20.6,207.79
31.8,37.6,26.5,67,0,3.4,11.1,14.8,201.17
31.8,37.6,26.5,67,0,3.4,11.1,14.8,152.52
32.9,37,26.5,66,0,3.7,16.7,22.2,207.5
32.9,37,26.5,66,0,3.7,16.7,22.2,188.93
33.6,38,27.4,62,0,3.9,11.7,18.3,276.92
33.6,38,27.4,62,0,3.9,11.7,18.3,246.42
29.8,37,20.6,80,0,3.1,10.7,18.3,238.56
29.8,37,20.6,80,0,3.1,10.7,18.3,284.71
31.1,35,27.3,79,0,3.5,11.5,16.5,392.31
31.1,35,27.3,79,0,3.5,11.5,16.5,197.94
33.6,38,26.6,68,0,3.7,12.4,18.3,296
33.6,38,26.6,68,0,3.7,12.4,18.3,420.88
31.4,35,26.7,79,0,3.1,11.1,27.8,466.48
31.4,35,26.7,79,0,3.1,11.1,27.8,357.91
32.3,36,28.2,71,0,3.4,15.2,22.2,392.75
32.3,36,28.2,71,0,3.4,15.2,22.2,427.46
31.6,35,27,75,0,3.5,15.6,24.1,274.23
31.6,35,27,75,0,3.5,15.6,24.1,179.13
29.5,32,26.6,83,0,3.2,14.3,22.2,170.28
29.5,32,26.6,83,0,3.2,14.3,22.2,269.91
30.7,34,25.3,78,0,4,17,27.8,242.58
30.7,34,25.3,78,0,4,17,27.8,158.75
31.4,34,26.1,76,0,3.7,16.5,25.9,199
31.4,34,26.1,76,0,3.7,16.5,25.9,307.27
31.9,35,27,71,0,4,16.5,25.9,229.8
31.9,35,27,71,0,4,16.5,25.9,180.95
31,34,26,78,0,3.9,13.1,22.2,205.62
31,34,26,78,0,3.9,13.1,22.2,238.36
31.4,34,27.1,79,0,3.2,8.1,18.3,195.2
31.4,34,27.1,79,0,3.2,8.1,18.3,223.67
30.9,34,26,81,0,3.2,10.6,74.1,268.38
30.9,34,26,81,0,3.2,10.6,74.1,174.41
28.8,31.2,24.6,87,0,3.5,9.4,18.3,136.67
28.8,31.2,24.6,87,0,3.5,9.4,18.3,138.12
29.9,32,25.4,85,0,3.9,7.8,14.8,181.93
29.9,32,25.4,85,0,3.9,7.8,14.8,220.1
29.5,33,24.8,84,0,3.9,6.5,16.5,250.54
29.5,33,24.8,84,0,3.9,6.5,16.5,243.71
30.4,33.5,26.1,80,0,3.9,10.7,14.8,260.54
30.4,33.5,26.1,80,0,3.9,10.7,14.8,422.59
30.2,33,26.1,78,0,3.5,17.4,22.2,256.46
30.2,33,26.1,78,0,3.5,17.4,22.2,136.57
29.8,32,25,78,0,3.9,11.5,22.2,140.83
29.8,32,25,78,0,3.9,11.5,22.2,201.33
29.9,33.2,24.6,81,0,3.4,7.2,14.8,151.79
29.9,33.2,24.6,81,0,3.4,7.2,14.8,218.21
31.1,35,25.2,78,0,3.7,8.7,14.8,282.41
31.1,35,25.2,78,0,3.7,8.7,14.8,273.71
30.4,33,24.4,78,0,4,14.3,25.9,179.29
30.4,33,24.4,78,0,4,14.3,25.9,61.92
30.4,34,25,78,0,4.2,17.4,31.7,88.58
30.4,34,25,78,0,4.2,17.4,31.7,174.62
29.3,32,25.1,86,0,3.5,17,24.1,135.36
29.3,32,25.1,86,1.02,3.5,17,24.1,155.23
31.4,35,26,77,1.02,4.2,13,22.2,172.17
31.4,35,26,77,1.02,4.2,13,22.2,348.58
29.4,32,26,87,1.02,2.9,5.9,18.3,263.04
29.4,32,26,87,1.02,2.9,5.9,18.3,277
30.3,33,25.3,81,1.02,3.9,15.7,22.2,290.88
30.3,33,25.3,81,1.02,3.9,15.7,22.2,110.38
30.9,34,26.2,81,0,3.4,10.4,16.5,146.47
30.9,34,26.2,81,0,3.4,10.4,16.5,145
31.7,36,26.4,77,0.255,3.1,12.8,22.2,133.95
31.7,36,26.4,77,0.255,3.1,12.8,22.2,133.95
30.7,34,25.4,76,0,3.5,15,25.9,133.95
30.7,34,25.4,76,0,3.5,15,25.9,75.1175
30.4,33.5,25.3,80,0,3.9,6.9,14.8,75.1175
30.4,33.5,25.3,80,0,3.9,6.9,14.8,75.1175
31.1,34,25.2,76,0,4,11.7,18.3,75.1175
31.1,34,25.2,76,0,4,11.7,18.3,75.1175
31.9,36,25.8,76,0,3.5,5.9,11.1,75.1175
31.9,36,25.8,76,0,3.5,5.9,11.1,68.01
29.4,32.2,22.9,76,0,4.2,12,25.9,68.01
29.4,32.2,22.9,76,0,4.2,12,25.9,68.01
32.3,37,26.2,73,0,3.9,10.7,16.5,68.01
32.3,37,26.2,73,0,3.9,10.7,16.5,70.52
31.6,35,26.2,79,0,3.1,10.6,18.3,65.5
31.6,35,26.2,79,0,3.1,10.6,18.3,96.44
30.2,35,24.6,82,10.92,3.4,7.2,18.3,96.44
30.2,35,24.6,82,10.92,3.4,7.2,18.3,96.44
29.8,34.8,26.4,87,0,2.3,8.3,16.5,61
29.8,34.8,26.4,87,0,2.3,8.3,16.5,108.2
29.1,33,24.7,88,4.368,2.9,5.9,27.8,120.12
29.1,33,24.7,88,1.911,2.9,5.9,27.8,89.54
27.8,30,23.6,92,1.911,3.1,5.7,14.8,161
27.8,30,23.6,92,1.911,3.1,5.7,14.8,99.37
28.6,31,24,91,1.911,3.1,5.6,13,80.47
28.6,31,24,91,1.911,3.1,5.6,13,98.35
29.6,32,25,88,1.911,2.6,4.4,11.1,152.52
29.6,32,25,88,0,2.6,4.4,11.1,185.6
29.3,33,24.7,85,0,2.9,10.7,14.8,169.79
29.3,33,24.7,85,0,2.9,10.7,14.8,71.61
30.2,34,24.6,82,0,3.4,8.7,14.8,97.92
30.2,34,24.6,82,0,3.4,8.7,14.8,119.012
31.5,36,25.4,75,0,3.7,8.3,16.5,70.14
31.5,36,25.4,75,0,3.7,8.3,16.5,115.38
30.6,35,24.3,78,0,3.4,3.1,11.1,86.64
30.6,35,24.3,78,0,3.4,3.1,11.1,125.96
30.2,33,25.6,87,0,2.9,5.2,13,145.47
30.2,33,25.6,87,0,2.9,5.2,13,127.63
29,33,23.3,80,0,3.7,16.7,27.8,76.75
29,33,23.3,80,0,3.7,16.7,27.8,98.03
27.8,32,22.6,86,0,3.2,14.3,22.2,113.14
27.8,32,22.6,86,0,3.2,14.3,22.2,116.57
27.2,30,23.1,88,0,3.1,11.9,18.3,253.65
27.2,30,23.1,88,0,3.1,11.9,18.3,143.064
28.3,31,23.6,86,0,2.4,9.3,16.5,133.93
28.3,31,23.6,86,0,2.4,9.3,16.5,106.58
31.1,35.5,25.5,78,0,3.9,10,18.3,157.29
31.1,35.5,25.5,78,0,3.9,10,18.3,90.88
31.2,35.2,25.2,77,0,4,6.7,13,91.26
31.2,35.2,25.2,77,0,4,6.7,13,106.36
31.7,36,25.4,74,0,4.2,4.1,18.3,105.55
31.7,36,25.4,74,0,4.2,4.1,18.3,98.16
30.3,35,25.2,77,0,3.7,10,22.2,114.5
30.3,35,25.2,77,0,3.7,10,22.2,84.86
27.6,32,22,89,0,2.4,7.4,16.5,58.75
27.6,32,22,89,0,2.4,7.4,16.5,83
25.9,27.5,24,97,0,2.3,6.7,11.1,96.7
25.9,27.5,24,97,0,2.3,6.7,11.1,93.16
28.9,34,22,74,0,3.4,8.3,14.8,105.5
28.9,34,22,74,0,3.4,8.3,14.8,230.97
28.2,33,22.2,74,0,3.2,5.9,11.1,342
28.2,33,22.2,74,0,3.2,5.9,11.1,146.17
27.6,34,21,73,0,3.5,6.1,11.1,106.25
27.6,34,21,73,0,3.5,6.1,11.1,206.3475
27.4,33,21.3,72,0,3.4,6.5,13,206.3475
27.4,33,21.3,72,0,3.4,6.5,13,206.3475
26.9,33,20.2,68,0,3.2,6.3,13,206.3475
26.9,33,20.2,68,0,3.2,6.3,13,206.3475
27.3,33.2,19.8,70,0,3.5,5,11.1,206.3475
27.3,33.2,19.8,70,0,3.5,5,11.1,206.3475
26.7,33,19.1,71,0,2.3,5.4,11.1,206.3475
26.7,33,19.1,71,0,2.3,5.4,11.1,206.3475
26.7,33,19.6,72,0,2.6,3.7,11.1,206.3475
26.7,33,19.6,72,0,2.6,3.7,11.1,162.1323913
27.5,33,20.5,69,0,2.6,5,9.4,162.1323913
27.5,33,20.5,69,0,2.6,5,9.4,162.1323913
26.8,32,19,66,0,2.6,6.1,33.5,162.1323913
26.8,32,19,66,0,2.6,6.1,33.5,162.1323913
27.2,33.2,20.4,62,0,3.4,8.1,14.8,162.1323913
27.2,33.2,20.4,62,0,3.4,8.1,14.8,162.1323913
26.7,33.2,20.2,63,0,3.2,7,16.5,162.1323913
26.7,33.2,20.2,63,0,3.2,7,16.5,162.1323913
27.4,34,18.6,59,0,2.9,5,11.1,162.1323913
27.4,34,18.6,59,0,2.9,5,11.1,162.1323913
23.8,31,16.6,66,0,2.1,6.1,11.1,162.1323913
23.8,31,16.6,66,0,2.1,6.1,11.1,162.1323913
22.2,30,15.4,73,0,1.8,3.7,11.1,162.1323913
22.2,30,15.4,73,0,1.8,3.7,11.1,162.1323913
22.4,30,15.1,70,0,1.3,2,9.4,162.1323913
22.4,30,15.1,70,0,1.3,2,9.4,162.1323913
22.575,30,15.55,69.75,0,1.775,2.95,10.725,162.1323913
22.575,30,15.55,69.75,0,1.775,2.95,10.725,162.1323913
23.3,30,16.6,66,0,2.7,4.1,13,162.1323913
23.3,30,16.6,66,0,2.7,4.1,13,162.1323913
22.9,30,14.7,63,0,3.2,5.4,13,162.1323913
22.9,30,14.7,63,0,3.2,5.4,13,162.1323913
22.1,30,14,59,0,2.9,6.9,18.3,162.1323913
22.1,30,14,59,0,2.9,6.9,18.3,162.1323913
21,28,14.4,74,0,1.6,1.9,7.6,162.1323913
21,28,14.4,74,0,1.6,1.9,7.6,162.1323913
21.1,29,15.1,75,0,1.8,3.9,11.1,162.1323913
21.1,29,15.1,75,0,1.8,3.9,11.1,162.1323913
21.3,28,14.3,73,0,1.8,4.3,13,162.1323913
21.3,28,14.3,73,0,1.8,4.3,13,162.1323913
20.2,27.5,13,71,0,2.4,2.6,13,162.1323913
20.2,27.5,13,71,0,2.4,2.6,13,162.1323913
20.5,27,14,77,0,1.4,2.2,9.4,162.1323913
20.5,27,14,77,0,1.4,2.2,9.4,162.1323913
20.2,26,15,87,0,1,1.1,9.4,162.1323913
20.2,26,15,87,0,1,1.1,9.4,162.1323913
22,28,16.6,80,0,2.6,4.1,11.1,162.1323913
22,28,16.6,80,0,2.6,4.1,11.1,162.1323913
21.9,28,16.6,84,0,1.9,1.9,11.1,162.1323913
21.9,28,16.6,84,0,1.9,1.9,11.1,162.1323913
20.2,23.5,16.9,92,0,0.6,6.9,11.1,162.1323913
20.2,23.5,16.9,92,0,0.6,6.9,11.1,162.1323913
16.2,22,12.5,88,0,1,5.4,11.1,162.1323913
16.2,22,12.5,88,0,1,5.4,11.1,162.1323913
16.5,22,12,84,0,1.3,5.2,16.5,162.1323913
16.5,22,12,84,0,1.3,5.2,16.5,162.1323913
15.8,20,11.5,81,0,1.6,5.6,11.1,162.1323913
15.8,20,11.5,81,0,1.6,5.6,11.1,162.1323913
15.7,20,12.2,85,0,1.4,6.5,11.1,162.1323913
15.7,20,12.2,85,0,1.4,6.5,11.1,162.1323913
14.4,19,9.6,91,0,0.6,3,11.1,162.1323913
14.4,19,9.6,91,0,0.6,3,11.1,162.1323913
14.9,21,10.2,90,0,0.8,2.6,11.1,162.1323913
14.9,21,10.2,90,0,0.8,2.6,11.1,162.1323913
19.1,25.5,11.6,71,0,2.4,8,14.8,162.1323913
19.1,25.5,11.6,71,0,2.4,8,14.8,162.1323913
18.2,25,11,68,0,1.9,6.1,13,162.1323913
18.2,25,11,68,0,1.9,6.1,13,162.1323913
16.9,24,10.5,77,0,1.1,2.8,7.6,162.1323913
16.9,24,10.5,77,0,1.1,2.8,7.6,162.1323913
20.1,26,13.5,81,0,1.1,4.4,11.1,162.1323913
20.1,26,13.5,81,0,1.1,4.4,11.1,162.1323913
17.8,21.2,13.2,92,0,0.6,7,18,162.1323913
17.8,21.2,13.2,92,0,0.6,7,18,162.1323913
15.5,17,11.7,93,0,1,4.8,11.1,162.1323913
15.5,17,11.7,93,0,1,4.8,11.1,162.1323913
17.34,20.48,12.66,90.2,0,0.86,5.6,13.86,162.1323913
16.78,20.8,12.8,87.6,0,1.18,4.7,12.05,162.1323913
17.1,22,13,83,0,1.4,4.8,13,162.1323913
17.1,22,13,83,0,1.4,4.8,13,162.1323913
16.4,19,12.7,91,0,1,2.8,11.1,162.1323913
16.4,19,12.7,91,0,1,2.8,11.1,162.1323913
16.9,22,12.6,90,0,1.1,8.3,12.05,162.1323913
16.9,22,12.6,90,0,1.1,8.3,11.86,162.1323913
15.3,21,10.5,86,0,1,4.8,11.1,162.1323913
15.3,21,10.5,86,0,1,4.8,11.1,162.1323913
18.4,24,13.3,73,0,2.4,5.7,13,162.1323913
18.4,24,13.3,73,0,2.4,5.7,13,162.1323913
18.3,24,11.6,76,0,1.6,3.7,11.1,162.1323913
18.3,24,11.6,76,0,1.6,3.7,11.1,162.1323913
13.4,20,5,57,0,3.1,7,22.2,162.1323913
13.4,20,5,57,0,3.1,7,22.2,162.1323913
13.7,21,4.8,59,0,1.9,5.7,13,162.1323913
13.7,21,4.8,59,0,1.9,5.7,13,162.1323913
14.7,23,5.7,69,0,2.1,4.4,11.1,162.1323913
14.7,23,5.7,69,0,2.1,4.4,11.1,162.1323913
18.2,25,10.2,58,0,3.1,7.6,16.5,162.1323913
18.2,25,10.2,58,0,3.1,7.6,16.5,162.1323913
18.5,26,10.7,60,0,2.6,11.9,22.2,162.1323913
18.5,26,10.7,60,0,2.6,11.9,22.2,162.1323913
17.4,25,9.3,63,0,2.7,6.7,14.8,162.1323913
17.4,25,9.3,63,0,2.7,6.7,14.8,162.1323913
20.5,28,11.7,68,0,2.3,1.9,9.4,162.1323913
20.5,28,11.7,68,0,2.3,1.9,9.4,162.1323913
20.6,28,12.3,71,0,2.1,3.7,13,162.1323913
20.6,28,12.3,71,0,2.1,3.7,13,162.1323913
19.9,24,15.5,75,0,2.1,6.3,14.8,162.1323913
19.9,24,15.5,75,0,2.1,6.3,14.8,162.1323913
16.9,23,9.1,78,0,1.4,2.8,7.6,162.1323913
16.9,23,9.1,78,0,1.4,2.8,7.6,162.1323913
15.9,20,11.5,87,0,1.6,2.4,7.6,162.1323913
15.9,20,11.5,87,0,1.6,2.4,7.6,162.1323913
15.9,22,8.7,81,0,1.6,3.9,14.8,162.1323913
15.9,22,8.7,81,0,1.6,3.9,14.8,162.1323913
17.3,24,10.1,79,0,1.8,3,11.1,162.1323913
17.3,24,10.1,79,0,1.8,3,11.1,162.1323913
20.3,27,14.1,59,0,3.2,7.8,18.3,162.1323913
20.3,27,14.1,59,0,3.2,7.8,18.3,162.1323913
19.1,26.2,10.6,63,0,3.2,3.3,14.8,162.1323913
19.1,26.2,10.6,63,0,3.2,3.3,14.8,162.1323913
19.9,28,10.1,59,0,2.9,1.1,11.1,162.1323913
19.9,28,10.1,59,0,2.9,1.1,11.1,162.1323913
22.1,29,13.1,63,0,3.1,3.3,11.1,162.1323913
22.1,29,13.1,63,0,3.1,3.3,11.1,162.1323913
21.7,29,14.5,64,0,2.9,3.9,11.1,162.1323913
21.7,29,14.5,64,0,2.9,3.9,11.1,162.1323913
20.2,27,12,62,0,2.9,3.7,11.1,162.1323913
20.2,27,12,62,0,2.9,3.7,11.1,162.1323913
22.8,29,15.6,73,0,1.9,3.3,11.1,162.1323913
22.8,29,15.6,73,0,1.9,3.3,11.1,162.1323913
23.9,31,16.8,70,0,2.4,6.1,14.8,162.1323913
23.9,31,16.8,70,0,2.4,6.1,14.8,162.1323913
25.4,33.5,16.3,58,0,3.5,4.6,11.1,162.1323913
25.4,33.5,16.3,58,0,3.5,4.6,11.1,162.1323913
20.3,27,11.5,50,0,3.9,5.4,11.1,162.1323913
20.3,27,11.5,50,0,3.9,5.4,11.1,162.1323913
21.2,29,12.1,54,0,3.7,3.7,14.8,162.1323913
21.2,29,12.1,54,0,3.7,3.7,14.8,162.1323913
22.3,30,12.1,48,0,3.9,4.6,13,162.1323913
22.3,30,12.1,48,0,3.9,4.6,13,74.174
24.4,33,13.7,53,0,3.5,4.4,16.5,74.174
24.4,33,13.7,53,0,3.5,4.4,16.5,74.174
25.7,34,15.4,51,0,4,4.8,13,74.174
25.7,34,15.4,51,0,4,4.8,13,74.174
25.8,33,18.1,48,0,3.9,5.2,11.1,74.174
25.8,33,18.1,48,0,3.9,5.2,11.1,74.174
23.6,31,12.4,42,0,4.3,4.6,14.8,74.174
23.6,31,12.4,42,0,4.3,4.6,14.8,74.174
24.1,32,14.1,47,0,4,5,16.5,74.174
24.1,32,14.1,47,0,4,5,16.5,77.77
24.4,30,18.2,61,0,2.7,2.8,9.4,77.77
24.4,30,18.2,61,0,2.7,2.8,9.4,77.77
20.7,28,11.7,46,0,4,8.9,18.3,77.77
20.7,28,11.7,46,0,4,8.9,18.3,77.77
22.1,29,11.2,44,0,3.9,5,11.1,77.77
22.1,29,11.2,44,0,3.9,5,11.1,77.77
22.1,29,12.1,47,0,3.7,5.9,16.5,77.77
22.1,29,12.1,47,0,3.7,5.9,16.5,77.77
21.3,26.5,15.1,67,0,1.9,3.9,11.1,77.77
21.3,26.5,15.1,67,0,1.9,3.9,11.1,77.77
24.4,31,15,55,0,3.1,6.1,13,77.77
24.4,31,15,55,0,3.1,6.1,13,77.77
24.6,31,15.6,60,0,3.5,6.3,11.1,77.77
24.6,31,15.6,60,0,3.5,6.3,11.1,77.77
30.9,38,22.5,49,0,3.7,11.1,22.2,67
30.9,38,22.5,49,0,3.7,11.1,22.2,81.75
27.9,34,20.6,63,0,3.1,7.4,14.8,84.56
27.9,34,20.6,63,0,3.1,7.4,14.8,37.5
29.4,35,21.6,59,0,3.2,7.8,18.3,46.12
29.4,35,21.6,59,0,3.2,7.8,18.3,56.35
28.7,33,22,68,0,2.9,4.6,11.1,45.22
28.7,33,22,68,0,2.9,4.6,11.1,24.27
31,37,22.7,63,0,2.9,4.3,18.3,48.47
31,37,22.7,63,0,2.9,4.3,18.3,46.4
30.6,37,22.6,58,0,3.1,3.1,11.1,49.56
30.6,37,22.6,58,0,3.1,3.1,11.1,37.23
32.6,40,23.8,46,0,3.1,3,18.3,71.67
32.6,40,23.8,46,0,3.1,3,18.3,53.04
31.2,36.2,23.1,65,0,3.1,7.4,14.8,42.42
31.2,36.2,23.1,65,0,3.1,7.4,14.8,42
32.7,39.2,23.2,44,0,3.9,3.5,11.1,59.5
32.7,39.2,23.2,44,0,3.9,3.5,11.1,71.12
31.2,38.2,21.6,25,0,4.3,9.1,22.2,94.8
31.2,38.2,21.6,25,0,4.3,9.1,22.2,128.78
31.4,38,23.2,49,0,3.9,7.4,18.3,124.34
31.4,38,23.2,49,0,3.9,7.4,18.3,114.65
31.7,37,23.6,53,0,3.2,9.4,14.8,88.38
31.7,37,23.6,53,0,3.2,9.4,14.8,84.43
29.3,34,23.7,46,0,3.2,14.3,33.5,82.99
29.3,34,23.7,46,0,3.2,14.3,33.5,44.5
32.2,37.5,26,61,0,2.4,6.9,14.8,82.99
32.2,37.5,26,61,0,2.4,6.9,14.8,106.42
27.8,31,23.5,61,0,2.7,15.6,18.3,148.2
27.8,31,23.5,61,0,2.7,15.6,18.3,185.62
28.3,32,22.9,73,0,2.7,14.4,20.6,158.58
28.3,32,22.9,73,0,2.7,14.4,20.6,165.01
33.2,40.2,23,42,0,4,7.2,18.3,146.45
33.2,40.2,23,42,0,4,7.2,18.3,113.67
32.9,40.5,22.2,31,0,4.2,6.1,18.3,138.54
32.9,40.5,22.2,31,0,4.2,6.1,18.3,43.54
33.4,41,22.3,27,0,3.9,4.6,18.3,105.56
33.4,41,22.3,27,0,3.9,4.6,18.3,117.86
28.1,31,22.6,53,0,3.2,9.3,25.9,114.19
28.1,31,22.6,53,0,3.2,9.3,25.9,111.81
30.8,37,21.7,44,0,4.2,2.4,11.1,115.11
30.8,37,21.7,44,0,4.2,2.4,11.1,112.84
33.7,40.2,22.6,40,0,4.2,2.8,11.1,147.55
33.7,40.2,22.6,40,0,4.2,2.8,11.1,246.45
31.9,37,23.7,57,0,3.9,11.5,20.6,296.86
31.9,37,23.7,57,0,3.9,11.5,20.6,318.54
31.7,36,24.8,64,0,3.2,14.4,22.2,263.01
31.7,36,24.8,64,0,3.2,14.4,22.2,192.85
25.4,29,19.5,75,0,3.2,9.4,24.1,173.11
25.4,29,19.5,75,0,3.2,9.4,24.1,166.83
32.4,37,26.1,61,0,3.4,8.3,25.9,106.35
32.4,37,26.1,61,0,3.4,8.3,25.9,109.71
32.6,37,26.5,60,0,3.9,12.6,22.2,110.19
32.6,37,26.5,60,0,3.9,12.6,22.2,136.59
31.4,37.5,25.6,65,0,3.2,14.8,27.8,165.27
31.4,37.5,25.6,65,0,3.2,14.8,27.8,181.46
34,41,24.7,50,0,4,5.9,16.5,136.75
34,41,24.7,50,0,4,5.9,16.5,210.4
35.2,42,27.4,47,0,3.4,3.1,9.4,262.21
35.2,42,27.4,47,0,3.4,3.1,9.4,203.29
36.8,43,27.7,44,0,3.7,8.9,18.3,305.93
36.8,43,27.7,44,0,3.7,8.9,18.3,348.67
35,42,28,49,0,3.7,11.9,24.1,284.45
35,42,28,49,0,3.7,11.9,24.1,237.81
31.4,38,25,55,0,4.2,18.9,25.9,300.46
31.4,38,25,55,0,4.2,18.9,25.9,339.2
27.5,31.2,21.2,72,0,2.9,14.1,29.4,401.35
27.5,31.2,21.2,72,0,2.9,14.1,29.4,414.58
31.8,36.2,25.1,63,0,4,10.9,18.3,279.39
31.8,36.2,25.1,63,0,4,10.9,18.3,296.04
33.5,39.4,26.6,62,0,3.5,4.3,11.1,335.71
33.5,39.4,26.6,62,0,3.5,4.3,11.1,363.93
32.9,39,28,64,0,3.2,6.1,18.3,275.48
32.9,39,28,64,0,3.2,6.1,18.3,226.61
34.4,42,25.3,53,0,3.4,7.2,18.3,270.39
34.4,42,25.3,53,0,3.4,7.2,18.3,195.21
26,27,23.3,94,0,2.1,5,18.3,215.61
26,27,23.3,94,0,2.1,5,18.3,244.8
29.4,32.2,23.7,80,0,3.2,6.5,14.8,182.27
29.4,32.2,23.7,80,0,3.2,6.5,14.8,127.78
